CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,CLTV,Churn Reason,Churn Value
9093-FPDLG,1.0,United States,California,Hilmar,95324.0,"37.394536, -120.890747",37.394536,-120.890747,Female,No,No,No,11.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.2,999.9,2405.0,,0.0
6275-YDUVO,1.0,United States,California,Orosi,93647.0,"36.600185, -119.175655",36.600185,-119.175655,Female,No,No,No,2.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,86.2,178.7,2969.0,Attitude of service provider,1.0
9359-UGBTK,1.0,United States,California,Lockeford,95237.0,"38.166791, -121.14207",38.166791,-121.14207,Female,No,No,No,67.0,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.35,4991.5,4910.0,,0.0
0269-XFESX,1.0,United States,California,San Francisco,94133.0,"37.802071, -122.411004",37.802071,-122.411004,Male,No,Yes,Yes,23.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,,Mailed check,24.35,538.5,4031.0,,0.0
3733-UOCWF,1.0,United States,California,Helendale,92342.0,"34.757783, -117.33997",34.757783,-117.33997,Male,Yes,Yes,No,61.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),85.55,5251.75,4845.0,,0.0
9142-KZXOP,1.0,United States,California,Sylmar,91342.0,"34.321621, -118.399841",34.321621,-118.399841,Male,No,No,No,44.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.85,2958.95,2053.0,,0.0
5736-YEJAX,1.0,United States,California,Hemet,92543.0,"33.739415, -116.968339",33.739415,-116.968339,Male,No,No,No,69.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),79.45,5502.55,5189.0,,0.0
2480-JZOSN,1.0,United States,California,Woody,93287.0,"35.710244, -118.881679",35.710244,-118.881679,Female,No,Yes,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.65,20.65,4517.0,,0.0
5356-CSVSQ,1.0,United States,California,La Verne,91750.0,"34.144703, -117.770299",34.144703,-117.770299,Female,No,No,No,3.0,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,64.6,174.2,5277.0,,0.0
0742-LAFQK,1.0,United States,California,Fullerton,92833.0,"33.877639, -117.961212",33.877639,-117.961212,Male,No,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,99.15,7422.1,5152.0,,0.0
4706-DGAHW,1.0,United States,California,California Hot Springs,93207.0,"35.865795, -118.69759",35.865795,-118.69759,Male,Yes,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.2,45.2,4576.0,,0.0
8267-ZNYVZ,1.0,United States,California,Spring Valley,91977.0,"32.726627, -116.994608",32.726627,-116.994608,Female,No,Yes,No,33.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,103.75,3361.05,3824.0,Attitude of service provider,1.0
7663-YJHSN,1.0,United States,California,Moss Landing,95039.0,"36.863303, -121.781632",36.863303,-121.781632,Female,No,Yes,,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),103.95,7556.9,5096.0,,0.0
7402-EYFXX,1.0,United States,California,Salyer,95563.0,"40.89866, -123.539754",40.89866,-123.539754,Male,Yes,No,No,26.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.6,2404.1,4030.0,,0.0
1791-PQHBB,1.0,United States,California,El Dorado,95623.0,"38.63153, -120.842609",38.63153,-120.842609,Female,No,No,Yes,2.0,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),61.2,125.95,5056.0,,0.0
8510-AWCXC,1.0,United States,California,Novato,94945.0,"38.135897, -122.563683",,-122.563683,Female,Yes,No,No,13.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,1308.1,3269.0,Attitude of support person,1.0
4676-WLUHT,1.0,United States,California,Darwin,93522.0,"36.319181, -117.593053",36.319181,-117.593053,Male,No,No,No,54.0,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),46.2,2431.95,6143.0,,0.0
3164-YAXFY,1.0,United States,California,Coulterville,95311.0,"37.722127, -120.110174",37.722127,-120.110174,Male,No,No,No,57.0,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.75,3196,5594.0,,0.0
5149-TGWDZ,1.0,United States,California,San Francisco,94118.0,"37.781304, -122.461522",37.781304,-122.461522,Female,No,No,No,21.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,104.55,2239.4,3471.0,,0.0
2207-OBZNX,1.0,United States,California,Aguanga,92536.0,"33.482243, -116.827173",33.482243,-116.827173,Male,No,No,No,7.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.0,354.05,3736.0,Attitude of service provider,1.0
0277-ORXQS,1.0,,California,,94108.0,"37.791998, -122.408653",37.791998,-122.408653,Male,No,Yes,Yes,66.0,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),50.55,3364.55,4652.0,,0.0
3891-NLXJB,1.0,United States,California,San Jose,95131.0,"37.387027, -121.897775",37.387027,-121.897775,Male,No,No,No,37.0,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,40.55,1390.85,4050.0,,0.0
9524-EGPJC,1.0,United States,California,Walnut Creek,94595.0,"37.862128, -122.075197",37.862128,-122.075197,Female,No,No,No,18.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.1,1612.75,4260.0,Competitor offered higher download speeds,1.0
4580-TMHJU,1.0,United States,California,Avenal,93204.0,"35.916943, -120.129921",35.916943,-120.129921,Female,No,Yes,No,43.0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.15,2499.3,2152.0,Don't know,1.0
4854-SSLTN,1.0,United States,California,Torrance,90502.0,"33.833181, -118.292062",33.833181,-118.292062,Male,No,Yes,Yes,2.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,59.5,130.5,5613.0,,0.0
4568-KNYWR,1.0,United States,California,Fullerton,92831.0,"33.879983, -117.895482",33.879983,-117.895482,Male,No,No,No,52.0,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),63.25,3342.45,6471.0,,0.0
9593-CVZKR,1.0,United States,California,Los Angeles,90025.0,"34.046174, -118.446333",34.046174,-118.446333,Female,No,Yes,Yes,56.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.45,1385.85,5577.0,,
9717-IOAAF,1.0,United States,California,Rocklin,95677.0,"38.7904, -121.236973",38.7904,-121.236973,Male,No,No,Yes,27.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.85,788.55,2682.0,,0.0
5774-QPLTF,1.0,United States,California,El Nido,95317.0,"37.127386, -120.506422",37.127386,-120.506422,Male,No,Yes,Yes,50.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.35,938.95,6391.0,,0.0
3161-GETRM,1.0,United States,California,Soledad,93960.0,"36.414216, -121.360597",36.414216,-121.360597,Male,No,Yes,Yes,34.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.05,3097,4648.0,,0.0
1163-VIPRI,1.0,United States,California,Garberville,95542.0,"40.057784, -123.679461",40.057784,-123.679461,Female,No,Yes,Yes,65.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,109.3,7337.55,6087.0,,0.0
6732-FZUGP,1.0,United States,California,Berkeley,94705.0,"37.858898, -122.240512",37.858898,-122.240512,Female,No,No,No,47.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),94.9,4615.25,4510.0,,0.0
8884-FEEWR,1.0,United States,California,El Dorado Hills,95762.0,"38.684437, -121.055634",38.684437,-121.055634,Male,No,No,No,35.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.6,754,2858.0,,0.0
5753-QQWPW,1.0,United States,California,Aliso Viejo,92656.0,"33.571259, -117.731917",33.571259,-117.731917,Female,No,No,No,28.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,59.9,1654.7,4131.0,,0.0
1099-GODLO,1.0,United States,California,Berkeley,94709.0,"37.878554, -122.26609",37.878554,-122.26609,Female,No,Yes,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,20.35,4836.0,,0.0
3181-MIZBN,1.0,United States,California,Jenner,95450.0,"38.505995, -123.187019",38.505995,-123.187019,Male,No,Yes,Yes,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,313.4,3677.0,,0.0
2800-QQUSO,1.0,United States,California,Riverside,92505.0,"33.920907, -117.489426",33.920907,-117.489426,Male,No,No,No,42.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.3,4222.95,3286.0,,0.0
0939-YAPAF,1.0,United States,California,Santa Ana,92701.0,"33.748478, -117.858918",33.748478,-117.858918,Female,No,No,No,35.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,3527.6,2744.0,Competitor offered higher download speeds,1.0
4785-QRJHC,1.0,United States,California,San Francisco,94132.0,"37.722302, -122.491129",37.722302,-122.491129,Male,Yes,Yes,No,46.0,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),59.9,2816.65,4011.0,Competitor offered higher download speeds,1.0
9633-XQABV,1.0,United States,California,Los Banos,93635.0,"36.995162, -120.955099",36.995162,-120.955099,Female,No,No,No,3.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,229.7,2156.0,,0.0
1465-LNTLJ,1.0,United States,California,Santa Barbara,93109.0,"34.406256, -119.726936",34.406256,-119.726936,Male,Yes,Yes,No,8.0,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),64.4,581.7,4537.0,,0.0
8441-SHIPE,1.0,United States,California,Glendale,91204.0,"34.136306, -118.26036",34.136306,-118.26036,Female,No,No,No,67.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.6,1790.35,5183.0,,0.0
8879-XUAHX,1.0,United States,California,Irvine,92614.0,"33.680302, -117.833296",33.680302,-117.833296,Male,No,Yes,No,,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,116.25,8564.75,6124.0,,0.0
4374-YMUSQ,1.0,United States,California,Lake Elsinore,92530.0,"33.655421, -117.391751",33.655421,-117.391751,Male,No,No,No,34.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),116.25,3899.05,4022.0,,0.0
0014-BMAQU,1.0,United States,California,Napa,94558.0,"38.489789, -122.27011",38.489789,-122.27011,Male,No,Yes,No,63.0,Yes,Yes,,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),84.65,5377.8,4604.0,,0.0
6253-GNHWH,1.0,United States,California,Pacific Palisades,90272.0,"34.079449, -118.548306",34.079449,-118.548306,Female,No,Yes,Yes,71.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,71.1,5224.95,6090.0,,0.0
0916-KNFAJ,1.0,United States,California,San Jose,95133.0,"37.371862, -121.860349",37.371862,-121.860349,Male,No,Yes,No,61.0,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,69.9,4226.7,5117.0,,0.0
9081-WWXKP,1.0,United States,California,Soledad,93960.0,"36.414216, -121.360597",36.414216,-121.360597,Female,No,Yes,Yes,47.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,873.4,2070.0,,0.0
1029-QFBEN,1.0,United States,California,San Luis Obispo,93405.0,"35.236549, -120.727344",35.236549,-120.727344,Male,No,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,3556.0,Competitor offered more data,1.0
0822-QGCXA,1.0,United States,California,Los Angeles,90068.0,"34.137411, -118.328915",34.137411,-118.328915,Female,Yes,Yes,No,27.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.85,2310.2,5907.0,,0.0
0601-WZHJF,1.0,United States,California,Shafter,93263.0,"35.490705, -119.286833",35.490705,-119.286833,Male,No,Yes,No,14.0,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,46.35,667.7,5360.0,Attitude of service provider,1.0
1010-DIAUQ,1.0,United States,California,San Diego,92116.0,"32.765299, -117.122565",32.765299,-117.122565,Male,No,No,No,5.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.5,492.55,5383.0,Price too high,1.0
5505-OVWQW,1.0,United States,California,Sacramento,95815.0,"38.608405, -121.449942",38.608405,-121.449942,Female,No,No,No,17.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,353.65,4650.0,,0.0
7860-UXCRM,1.0,United States,California,San Gabriel,91775.0,"34.114772, -118.089431",34.114772,-118.089431,Male,No,Yes,Yes,63.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),74.5,4674.55,6382.0,,0.0
1075-BGWOH,1.0,United States,California,Rosemead,91770.0,"34.065108, -118.082791",34.065108,-118.082791,Male,Yes,Yes,No,16.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.75,1587.55,3392.0,Lack of self-service on Website,1.0
9236-NDUCW,1.0,United States,California,Bella Vista,96008.0,"40.722733, -122.109666",40.722733,-122.109666,Female,No,No,No,21.0,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,35.1,770.4,2991.0,,0.0
7244-KXYZN,1.0,United States,California,Modesto,95357.0,"37.670526, -120.877572",37.670526,-120.877572,Female,No,No,No,24.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.45,527.35,4690.0,,0.0
6772-WFQRD,1.0,United States,California,Castella,96017.0,"41.121108, -122.336613",41.121108,-122.336613,Male,No,No,Yes,40.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.4,854.9,3200.0,,0.0
2460-NGXBJ,1.0,United States,California,Stockton,95206.0,"37.902422, -121.440029",37.902422,-121.440029,Male,Yes,Yes,Yes,11.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.2,775.3,5193.0,,0.0
9430-NKQLY,1.0,United States,California,Arcadia,91006.0,"34.137319, -118.029837",34.137319,-118.029837,Male,No,Yes,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.1,1790.8,4185.0,,0.0
7317-GGVPB,1.0,United States,California,Lotus,95651.0,"38.815515, -120.916997",38.815515,-120.916997,Male,No,Yes,No,71.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.6,7690.9,4982.0,Product dissatisfaction,1.0
5124-EOGYE,1.0,United States,California,Crestline,92325.0,"34.248061, -117.29028",34.248061,-117.29028,Male,No,No,No,31.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,638.55,2598.0,,0.0
2027-OAQQC,1.0,United States,California,Aptos,95003.0,"37.013471, -121.877877",37.013471,-121.877877,Female,No,No,No,43.0,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.05,2076.2,4044.0,Competitor offered more data,1.0
4785-FCIFB,1.0,United States,California,Forest Falls,92339.0,"34.067699, -116.903891",34.067699,-116.903891,Female,No,Yes,No,61.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.4,1417.9,4900.0,,0.0
6917-FIJHC,1.0,United States,California,Livingston,95334.0,"37.361987, -120.748394",37.361987,-120.748394,Female,No,Yes,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.0,1776,5374.0,,0.0
3978-YNKDD,1.0,United States,California,Culver City,90232.0,"34.019323, -118.391902",34.019323,-118.391902,Male,No,No,Yes,19.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.85,467.5,2654.0,,0.0
3160-TYXLT,1.0,United States,California,Palmdale,93552.0,"34.557711, -118.029441",,-118.029441,Male,No,No,No,53.0,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),46.3,2546.85,6245.0,,0.0
4826-TZEVA,1.0,United States,California,O Neals,93645.0,"37.140104, -119.657092",37.140104,-119.657092,Female,No,No,No,40.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.8,2971.7,3258.0,,0.0
2612-RANWT,1.0,United States,California,Mount Laguna,91948.0,"32.830852, -116.444601",32.830852,-116.444601,Female,No,No,No,12.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.15,1164.3,3682.0,Price too high,1.0
6633-SYEUS,1.0,United States,California,San Diego,92127.0,"33.017518, -117.118456",33.017518,-117.118456,Female,No,No,No,23.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),83.2,2032.3,2061.0,,0.0
8185-UPYBR,1.0,United States,California,Hermosa Beach,90254.0,"33.86532, -118.396336",33.86532,-118.396336,Male,No,Yes,No,6.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,438,5838.0,Product dissatisfaction,1.0
3836-FZSDJ,1.0,United States,California,Fresno,93720.0,"36.878709, -119.7645",36.878709,-119.7645,Male,Yes,Yes,No,71.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.85,1901,4367.0,,0.0
6479-OAUSD,1.0,United States,California,Mokelumne Hill,95245.0,"38.304194, -120.592431",38.304194,-120.592431,Male,No,No,No,25.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.9,510.8,2130.0,,0.0
2282-YGNOR,1.0,United States,California,Monterey Park,91754.0,"34.050322, -118.147037",34.050322,-118.147037,Female,No,No,No,29.0,Yes,No,DSL,Yes,No,Yes,Yes,No,No,,No,Credit card (automatic),58.0,1734.5,2810.0,,0.0
2495-INZWQ,1.0,United States,California,San Juan Bautista,95045.0,"36.810568, -121.503022",36.810568,-121.503022,Male,No,No,No,4.0,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.55,174.3,5605.0,Attitude of service provider,1.0
8375-KVTHK,1.0,United States,California,Fort Bragg,95437.0,"39.455555, -123.683979",39.455555,-123.683979,Male,No,Yes,No,68.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.3,6754.35,5757.0,,0.0
0530-IJVDB,1.0,United States,California,Jamul,91935.0,"32.695681, -116.798386",32.695681,-116.798386,Male,No,No,Yes,70.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,114.6,7882.5,5414.0,,0.0
3946-JEWRQ,1.0,United States,California,Sherman Oaks,91403.0,"34.147149, -118.463365",34.147149,-118.463365,Male,No,Yes,No,47.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.2,4563,4977.0,,0.0
